artist,track,date.entered,week,rank
Jagged Edge,He Can't Love U,1999-12-11,wk20,77
Jagged Edge,He Can't Love U,1999-12-11,wk21,NA
Jagged Edge,He Can't Love U,1999-12-11,wk22,NA
Jagged Edge,He Can't Love U,1999-12-11,wk23,NA
Jagged Edge,He Can't Love U,1999-12-11,wk24,NA
Jagged Edge,He Can't Love U,1999-12-11,wk25,NA
Jagged Edge,He Can't Love U,1999-12-11,wk26,NA
Jagged Edge,He Can't Love U,1999-12-11,wk27,NA
Jagged Edge,He Can't Love U,1999-12-11,wk28,NA
Jagged Edge,He Can't Love U,1999-12-11,wk29,NA
Jagged Edge,He Can't Love U,1999-12-11,wk30,NA
Jagged Edge,He Can't Love U,1999-12-11,wk31,NA
Jagged Edge,He Can't Love U,1999-12-11,wk32,NA
Jagged Edge,He Can't Love U,1999-12-11,wk33,NA
Jagged Edge,He Can't Love U,1999-12-11,wk34,NA
Jagged Edge,He Can't Love U,1999-12-11,wk35,NA
Jagged Edge,He Can't Love U,1999-12-11,wk36,NA
Jagged Edge,He Can't Love U,1999-12-11,wk37,NA
Jagged Edge,He Can't Love U,1999-12-11,wk38,NA
Jagged Edge,He Can't Love U,1999-12-11,wk39,NA
Jagged Edge,He Can't Love U,1999-12-11,wk40,NA
Jagged Edge,He Can't Love U,1999-12-11,wk41,NA
Jagged Edge,He Can't Love U,1999-12-11,wk42,NA
Jagged Edge,He Can't Love U,1999-12-11,wk43,NA
Jagged Edge,He Can't Love U,1999-12-11,wk44,NA
Jagged Edge,He Can't Love U,1999-12-11,wk45,NA
Jagged Edge,He Can't Love U,1999-12-11,wk46,NA
Jagged Edge,He Can't Love U,1999-12-11,wk47,NA
Jagged Edge,He Can't Love U,1999-12-11,wk48,NA
Jagged Edge,He Can't Love U,1999-12-11,wk49,NA
Jagged Edge,He Can't Love U,1999-12-11,wk50,NA
Jagged Edge,He Can't Love U,1999-12-11,wk51,NA
Jagged Edge,He Can't Love U,1999-12-11,wk52,NA
Jagged Edge,He Can't Love U,1999-12-11,wk53,NA
Jagged Edge,He Can't Love U,1999-12-11,wk54,NA
Jagged Edge,He Can't Love U,1999-12-11,wk55,NA
Jagged Edge,He Can't Love U,1999-12-11,wk56,NA
Jagged Edge,He Can't Love U,1999-12-11,wk57,NA
Jagged Edge,He Can't Love U,1999-12-11,wk58,NA
Jagged Edge,He Can't Love U,1999-12-11,wk59,NA
Jagged Edge,He Can't Love U,1999-12-11,wk60,NA
Jagged Edge,He Can't Love U,1999-12-11,wk61,NA
Jagged Edge,He Can't Love U,1999-12-11,wk62,NA
Jagged Edge,He Can't Love U,1999-12-11,wk63,NA
Jagged Edge,He Can't Love U,1999-12-11,wk64,NA
Jagged Edge,He Can't Love U,1999-12-11,wk65,NA
Jagged Edge,He Can't Love U,1999-12-11,wk66,NA
Jagged Edge,He Can't Love U,1999-12-11,wk67,NA
Jagged Edge,He Can't Love U,1999-12-11,wk68,NA
Jagged Edge,He Can't Love U,1999-12-11,wk69,NA
Jagged Edge,He Can't Love U,1999-12-11,wk70,NA
Jagged Edge,He Can't Love U,1999-12-11,wk71,NA
Jagged Edge,He Can't Love U,1999-12-11,wk72,NA
Jagged Edge,He Can't Love U,1999-12-11,wk73,NA
Jagged Edge,He Can't Love U,1999-12-11,wk74,NA
Jagged Edge,He Can't Love U,1999-12-11,wk75,NA
Jagged Edge,He Can't Love U,1999-12-11,wk76,NA
Jagged Edge,Let's Get Married,2000-05-06,wk1,77
Jagged Edge,Let's Get Married,2000-05-06,wk2,66
Jagged Edge,Let's Get Married,2000-05-06,wk3,55
Jagged Edge,Let's Get Married,2000-05-06,wk4,45
Jagged Edge,Let's Get Married,2000-05-06,wk5,38
Jagged Edge,Let's Get Married,2000-05-06,wk6,42
Jagged Edge,Let's Get Married,2000-05-06,wk7,33
Jagged Edge,Let's Get Married,2000-05-06,wk8,29
Jagged Edge,Let's Get Married,2000-05-06,wk9,28
Jagged Edge,Let's Get Married,2000-05-06,wk10,26
Jagged Edge,Let's Get Married,2000-05-06,wk11,23
Jagged Edge,Let's Get Married,2000-05-06,wk12,15
Jagged Edge,Let's Get Married,2000-05-06,wk13,11
Jagged Edge,Let's Get Married,2000-05-06,wk14,14
Jagged Edge,Let's Get Married,2000-05-06,wk15,14
Jagged Edge,Let's Get Married,2000-05-06,wk16,17
Jagged Edge,Let's Get Married,2000-05-06,wk17,20
Jagged Edge,Let's Get Married,2000-05-06,wk18,20
Jagged Edge,Let's Get Married,2000-05-06,wk19,21
Jagged Edge,Let's Get Married,2000-05-06,wk20,23
Jagged Edge,Let's Get Married,2000-05-06,wk21,24
Jagged Edge,Let's Get Married,2000-05-06,wk22,29
Jagged Edge,Let's Get Married,2000-05-06,wk23,36
Jagged Edge,Let's Get Married,2000-05-06,wk24,47
Jagged Edge,Let's Get Married,2000-05-06,wk25,NA
Jagged Edge,Let's Get Married,2000-05-06,wk26,NA
Jagged Edge,Let's Get Married,2000-05-06,wk27,NA
Jagged Edge,Let's Get Married,2000-05-06,wk28,NA
Jagged Edge,Let's Get Married,2000-05-06,wk29,NA
Jagged Edge,Let's Get Married,2000-05-06,wk30,NA
Jagged Edge,Let's Get Married,2000-05-06,wk31,NA
Jagged Edge,Let's Get Married,2000-05-06,wk32,NA
Jagged Edge,Let's Get Married,2000-05-06,wk33,NA
Jagged Edge,Let's Get Married,2000-05-06,wk34,NA
Jagged Edge,Let's Get Married,2000-05-06,wk35,NA
Jagged Edge,Let's Get Married,2000-05-06,wk36,NA
Jagged Edge,Let's Get Married,2000-05-06,wk37,NA
Jagged Edge,Let's Get Married,2000-05-06,wk38,NA
Jagged Edge,Let's Get Married,2000-05-06,wk39,NA
Jagged Edge,Let's Get Married,2000-05-06,wk40,NA
Jagged Edge,Let's Get Married,2000-05-06,wk41,NA
Jagged Edge,Let's Get Married,2000-05-06,wk42,NA
Jagged Edge,Let's Get Married,2000-05-06,wk43,NA
Jagged Edge,Let's Get Married,2000-05-06,wk44,NA
Jagged Edge,Let's Get Married,2000-05-06,wk45,NA
Jagged Edge,Let's Get Married,2000-05-06,wk46,NA
Jagged Edge,Let's Get Married,2000-05-06,wk47,NA
Jagged Edge,Let's Get Married,2000-05-06,wk48,NA
Jagged Edge,Let's Get Married,2000-05-06,wk49,NA
Jagged Edge,Let's Get Married,2000-05-06,wk50,NA
Jagged Edge,Let's Get Married,2000-05-06,wk51,NA
Jagged Edge,Let's Get Married,2000-05-06,wk52,NA
Jagged Edge,Let's Get Married,2000-05-06,wk53,NA
Jagged Edge,Let's Get Married,2000-05-06,wk54,NA
Jagged Edge,Let's Get Married,2000-05-06,wk55,NA
Jagged Edge,Let's Get Married,2000-05-06,wk56,NA
Jagged Edge,Let's Get Married,2000-05-06,wk57,NA
Jagged Edge,Let's Get Married,2000-05-06,wk58,NA
Jagged Edge,Let's Get Married,2000-05-06,wk59,NA
Jagged Edge,Let's Get Married,2000-05-06,wk60,NA
Jagged Edge,Let's Get Married,2000-05-06,wk61,NA
Jagged Edge,Let's Get Married,2000-05-06,wk62,NA
Jagged Edge,Let's Get Married,2000-05-06,wk63,NA
Jagged Edge,Let's Get Married,2000-05-06,wk64,NA
Jagged Edge,Let's Get Married,2000-05-06,wk65,NA
Jagged Edge,Let's Get Married,2000-05-06,wk66,NA
Jagged Edge,Let's Get Married,2000-05-06,wk67,NA
Jagged Edge,Let's Get Married,2000-05-06,wk68,NA
Jagged Edge,Let's Get Married,2000-05-06,wk69,NA
Jagged Edge,Let's Get Married,2000-05-06,wk70,NA
Jagged Edge,Let's Get Married,2000-05-06,wk71,NA
Jagged Edge,Let's Get Married,2000-05-06,wk72,NA
Jagged Edge,Let's Get Married,2000-05-06,wk73,NA
Jagged Edge,Let's Get Married,2000-05-06,wk74,NA
Jagged Edge,Let's Get Married,2000-05-06,wk75,NA
Jagged Edge,Let's Get Married,2000-05-06,wk76,NA
Janet,Doesn't Really Matte...,2000-06-17,wk1,59
Janet,Doesn't Really Matte...,2000-06-17,wk2,52
Janet,Doesn't Really Matte...,2000-06-17,wk3,43
Janet,Doesn't Really Matte...,2000-06-17,wk4,30
Janet,Doesn't Really Matte...,2000-06-17,wk5,29
Janet,Doesn't Really Matte...,2000-06-17,wk6,22
Janet,Doesn't Really Matte...,2000-06-17,wk7,15
Janet,Doesn't Really Matte...,2000-06-17,wk8,10
Janet,Doesn't Really Matte...,2000-06-17,wk9,10
Janet,Doesn't Really Matte...,2000-06-17,wk10,5
Janet,Doesn't Really Matte...,2000-06-17,wk11,1
Janet,Doesn't Really Matte...,2000-06-17,wk12,1
Janet,Doesn't Really Matte...,2000-06-17,wk13,1
Janet,Doesn't Really Matte...,2000-06-17,wk14,2
Janet,Doesn't Really Matte...,2000-06-17,wk15,2
Janet,Doesn't Really Matte...,2000-06-17,wk16,3
Janet,Doesn't Really Matte...,2000-06-17,wk17,3
Janet,Doesn't Really Matte...,2000-06-17,wk18,7
Janet,Doesn't Really Matte...,2000-06-17,wk19,8
Janet,Doesn't Really Matte...,2000-06-17,wk20,20
Janet,Doesn't Really Matte...,2000-06-17,wk21,25
Janet,Doesn't Really Matte...,2000-06-17,wk22,37
Janet,Doesn't Really Matte...,2000-06-17,wk23,40
Janet,Doesn't Really Matte...,2000-06-17,wk24,41
Janet,Doesn't Really Matte...,2000-06-17,wk25,NA
Janet,Doesn't Really Matte...,2000-06-17,wk26,NA
Janet,Doesn't Really Matte...,2000-06-17,wk27,NA
Janet,Doesn't Really Matte...,2000-06-17,wk28,NA
Janet,Doesn't Really Matte...,2000-06-17,wk29,NA
Janet,Doesn't Really Matte...,2000-06-17,wk30,NA
Janet,Doesn't Really Matte...,2000-06-17,wk31,NA
Janet,Doesn't Really Matte...,2000-06-17,wk32,NA
Janet,Doesn't Really Matte...,2000-06-17,wk33,NA
Janet,Doesn't Really Matte...,2000-06-17,wk34,NA
Janet,Doesn't Really Matte...,2000-06-17,wk35,NA
Janet,Doesn't Really Matte...,2000-06-17,wk36,NA
Janet,Doesn't Really Matte...,2000-06-17,wk37,NA
Janet,Doesn't Really Matte...,2000-06-17,wk38,NA
Janet,Doesn't Really Matte...,2000-06-17,wk39,NA
Janet,Doesn't Really Matte...,2000-06-17,wk40,NA
Janet,Doesn't Really Matte...,2000-06-17,wk41,NA
Janet,Doesn't Really Matte...,2000-06-17,wk42,NA
Janet,Doesn't Really Matte...,2000-06-17,wk43,NA
Janet,Doesn't Really Matte...,2000-06-17,wk44,NA
Janet,Doesn't Really Matte...,2000-06-17,wk45,NA
Janet,Doesn't Really Matte...,2000-06-17,wk46,NA
Janet,Doesn't Really Matte...,2000-06-17,wk47,NA
Janet,Doesn't Really Matte...,2000-06-17,wk48,NA
Janet,Doesn't Really Matte...,2000-06-17,wk49,NA
Janet,Doesn't Really Matte...,2000-06-17,wk50,NA
Janet,Doesn't Really Matte...,2000-06-17,wk51,NA
Janet,Doesn't Really Matte...,2000-06-17,wk52,NA
Janet,Doesn't Really Matte...,2000-06-17,wk53,NA
Janet,Doesn't Really Matte...,2000-06-17,wk54,NA
Janet,Doesn't Really Matte...,2000-06-17,wk55,NA
Janet,Doesn't Really Matte...,2000-06-17,wk56,NA
Janet,Doesn't Really Matte...,2000-06-17,wk57,NA
Janet,Doesn't Really Matte...,2000-06-17,wk58,NA
Janet,Doesn't Really Matte...,2000-06-17,wk59,NA
Janet,Doesn't Really Matte...,2000-06-17,wk60,NA
Janet,Doesn't Really Matte...,2000-06-17,wk61,NA
Janet,Doesn't Really Matte...,2000-06-17,wk62,NA
Janet,Doesn't Really Matte...,2000-06-17,wk63,NA
Janet,Doesn't Really Matte...,2000-06-17,wk64,NA
Janet,Doesn't Really Matte...,2000-06-17,wk65,NA
Janet,Doesn't Really Matte...,2000-06-17,wk66,NA
Janet,Doesn't Really Matte...,2000-06-17,wk67,NA
Janet,Doesn't Really Matte...,2000-06-17,wk68,NA
Janet,Doesn't Really Matte...,2000-06-17,wk69,NA
Janet,Doesn't Really Matte...,2000-06-17,wk70,NA
Janet,Doesn't Really Matte...,2000-06-17,wk71,NA
Janet,Doesn't Really Matte...,2000-06-17,wk72,NA
Janet,Doesn't Really Matte...,2000-06-17,wk73,NA
Janet,Doesn't Really Matte...,2000-06-17,wk74,NA
Janet,Doesn't Really Matte...,2000-06-17,wk75,NA
Janet,Doesn't Really Matte...,2000-06-17,wk76,NA
Jay-Z,Anything,2000-02-26,wk1,72
Jay-Z,Anything,2000-02-26,wk2,58
Jay-Z,Anything,2000-02-26,wk3,55
Jay-Z,Anything,2000-02-26,wk4,55
Jay-Z,Anything,2000-02-26,wk5,63
Jay-Z,Anything,2000-02-26,wk6,74
Jay-Z,Anything,2000-02-26,wk7,86
Jay-Z,Anything,2000-02-26,wk8,92
Jay-Z,Anything,2000-02-26,wk9,NA
Jay-Z,Anything,2000-02-26,wk10,NA
Jay-Z,Anything,2000-02-26,wk11,NA
Jay-Z,Anything,2000-02-26,wk12,NA
Jay-Z,Anything,2000-02-26,wk13,NA
Jay-Z,Anything,2000-02-26,wk14,NA
Jay-Z,Anything,2000-02-26,wk15,NA
Jay-Z,Anything,2000-02-26,wk16,NA
Jay-Z,Anything,2000-02-26,wk17,NA
Jay-Z,Anything,2000-02-26,wk18,NA
Jay-Z,Anything,2000-02-26,wk19,NA
Jay-Z,Anything,2000-02-26,wk20,NA
Jay-Z,Anything,2000-02-26,wk21,NA
Jay-Z,Anything,2000-02-26,wk22,NA
Jay-Z,Anything,2000-02-26,wk23,NA
Jay-Z,Anything,2000-02-26,wk24,NA
Jay-Z,Anything,2000-02-26,wk25,NA
Jay-Z,Anything,2000-02-26,wk26,NA
Jay-Z,Anything,2000-02-26,wk27,NA
Jay-Z,Anything,2000-02-26,wk28,NA
Jay-Z,Anything,2000-02-26,wk29,NA
Jay-Z,Anything,2000-02-26,wk30,NA
Jay-Z,Anything,2000-02-26,wk31,NA
Jay-Z,Anything,2000-02-26,wk32,NA
Jay-Z,Anything,2000-02-26,wk33,NA
Jay-Z,Anything,2000-02-26,wk34,NA
Jay-Z,Anything,2000-02-26,wk35,NA
Jay-Z,Anything,2000-02-26,wk36,NA
Jay-Z,Anything,2000-02-26,wk37,NA
Jay-Z,Anything,2000-02-26,wk38,NA
Jay-Z,Anything,2000-02-26,wk39,NA
Jay-Z,Anything,2000-02-26,wk40,NA
Jay-Z,Anything,2000-02-26,wk41,NA
Jay-Z,Anything,2000-02-26,wk42,NA
Jay-Z,Anything,2000-02-26,wk43,NA
Jay-Z,Anything,2000-02-26,wk44,NA
Jay-Z,Anything,2000-02-26,wk45,NA
Jay-Z,Anything,2000-02-26,wk46,NA
Jay-Z,Anything,2000-02-26,wk47,NA
Jay-Z,Anything,2000-02-26,wk48,NA
Jay-Z,Anything,2000-02-26,wk49,NA
Jay-Z,Anything,2000-02-26,wk50,NA
Jay-Z,Anything,2000-02-26,wk51,NA
Jay-Z,Anything,2000-02-26,wk52,NA
Jay-Z,Anything,2000-02-26,wk53,NA
Jay-Z,Anything,2000-02-26,wk54,NA
Jay-Z,Anything,2000-02-26,wk55,NA
Jay-Z,Anything,2000-02-26,wk56,NA
Jay-Z,Anything,2000-02-26,wk57,NA
Jay-Z,Anything,2000-02-26,wk58,NA
Jay-Z,Anything,2000-02-26,wk59,NA
Jay-Z,Anything,2000-02-26,wk60,NA
Jay-Z,Anything,2000-02-26,wk61,NA
Jay-Z,Anything,2000-02-26,wk62,NA
Jay-Z,Anything,2000-02-26,wk63,NA
Jay-Z,Anything,2000-02-26,wk64,NA
Jay-Z,Anything,2000-02-26,wk65,NA
Jay-Z,Anything,2000-02-26,wk66,NA
Jay-Z,Anything,2000-02-26,wk67,NA
Jay-Z,Anything,2000-02-26,wk68,NA
Jay-Z,Anything,2000-02-26,wk69,NA
Jay-Z,Anything,2000-02-26,wk70,NA
Jay-Z,Anything,2000-02-26,wk71,NA
Jay-Z,Anything,2000-02-26,wk72,NA
Jay-Z,Anything,2000-02-26,wk73,NA
Jay-Z,Anything,2000-02-26,wk74,NA
Jay-Z,Anything,2000-02-26,wk75,NA
Jay-Z,Anything,2000-02-26,wk76,NA
Jay-Z,Big Pimpin',2000-04-22,wk1,69
Jay-Z,Big Pimpin',2000-04-22,wk2,52
Jay-Z,Big Pimpin',2000-04-22,wk3,39
Jay-Z,Big Pimpin',2000-04-22,wk4,33
Jay-Z,Big Pimpin',2000-04-22,wk5,28
Jay-Z,Big Pimpin',2000-04-22,wk6,25
Jay-Z,Big Pimpin',2000-04-22,wk7,25
Jay-Z,Big Pimpin',2000-04-22,wk8,23
Jay-Z,Big Pimpin',2000-04-22,wk9,20
Jay-Z,Big Pimpin',2000-04-22,wk10,19
Jay-Z,Big Pimpin',2000-04-22,wk11,21
Jay-Z,Big Pimpin',2000-04-22,wk12,18
Jay-Z,Big Pimpin',2000-04-22,wk13,20
Jay-Z,Big Pimpin',2000-04-22,wk14,20
Jay-Z,Big Pimpin',2000-04-22,wk15,26
Jay-Z,Big Pimpin',2000-04-22,wk16,29
Jay-Z,Big Pimpin',2000-04-22,wk17,35
Jay-Z,Big Pimpin',2000-04-22,wk18,33
Jay-Z,Big Pimpin',2000-04-22,wk19,41
Jay-Z,Big Pimpin',2000-04-22,wk20,50
Jay-Z,Big Pimpin',2000-04-22,wk21,NA
Jay-Z,Big Pimpin',2000-04-22,wk22,NA
Jay-Z,Big Pimpin',2000-04-22,wk23,NA
Jay-Z,Big Pimpin',2000-04-22,wk24,NA
Jay-Z,Big Pimpin',2000-04-22,wk25,NA
Jay-Z,Big Pimpin',2000-04-22,wk26,NA
Jay-Z,Big Pimpin',2000-04-22,wk27,NA
Jay-Z,Big Pimpin',2000-04-22,wk28,NA
Jay-Z,Big Pimpin',2000-04-22,wk29,NA
Jay-Z,Big Pimpin',2000-04-22,wk30,NA
Jay-Z,Big Pimpin',2000-04-22,wk31,NA
Jay-Z,Big Pimpin',2000-04-22,wk32,NA
Jay-Z,Big Pimpin',2000-04-22,wk33,NA
Jay-Z,Big Pimpin',2000-04-22,wk34,NA
Jay-Z,Big Pimpin',2000-04-22,wk35,NA
Jay-Z,Big Pimpin',2000-04-22,wk36,NA
Jay-Z,Big Pimpin',2000-04-22,wk37,NA
Jay-Z,Big Pimpin',2000-04-22,wk38,NA
Jay-Z,Big Pimpin',2000-04-22,wk39,NA
Jay-Z,Big Pimpin',2000-04-22,wk40,NA
Jay-Z,Big Pimpin',2000-04-22,wk41,NA
Jay-Z,Big Pimpin',2000-04-22,wk42,NA
Jay-Z,Big Pimpin',2000-04-22,wk43,NA
Jay-Z,Big Pimpin',2000-04-22,wk44,NA
Jay-Z,Big Pimpin',2000-04-22,wk45,NA
Jay-Z,Big Pimpin',2000-04-22,wk46,NA
Jay-Z,Big Pimpin',2000-04-22,wk47,NA
Jay-Z,Big Pimpin',2000-04-22,wk48,NA
Jay-Z,Big Pimpin',2000-04-22,wk49,NA
Jay-Z,Big Pimpin',2000-04-22,wk50,NA
Jay-Z,Big Pimpin',2000-04-22,wk51,NA
Jay-Z,Big Pimpin',2000-04-22,wk52,NA
Jay-Z,Big Pimpin',2000-04-22,wk53,NA
Jay-Z,Big Pimpin',2000-04-22,wk54,NA
Jay-Z,Big Pimpin',2000-04-22,wk55,NA
Jay-Z,Big Pimpin',2000-04-22,wk56,NA
Jay-Z,Big Pimpin',2000-04-22,wk57,NA
Jay-Z,Big Pimpin',2000-04-22,wk58,NA
Jay-Z,Big Pimpin',2000-04-22,wk59,NA
Jay-Z,Big Pimpin',2000-04-22,wk60,NA
Jay-Z,Big Pimpin',2000-04-22,wk61,NA
Jay-Z,Big Pimpin',2000-04-22,wk62,NA
Jay-Z,Big Pimpin',2000-04-22,wk63,NA
Jay-Z,Big Pimpin',2000-04-22,wk64,NA
Jay-Z,Big Pimpin',2000-04-22,wk65,NA
Jay-Z,Big Pimpin',2000-04-22,wk66,NA
Jay-Z,Big Pimpin',2000-04-22,wk67,NA
Jay-Z,Big Pimpin',2000-04-22,wk68,NA
Jay-Z,Big Pimpin',2000-04-22,wk69,NA
Jay-Z,Big Pimpin',2000-04-22,wk70,NA
Jay-Z,Big Pimpin',2000-04-22,wk71,NA
Jay-Z,Big Pimpin',2000-04-22,wk72,NA
Jay-Z,Big Pimpin',2000-04-22,wk73,NA
Jay-Z,Big Pimpin',2000-04-22,wk74,NA
Jay-Z,Big Pimpin',2000-04-22,wk75,NA
Jay-Z,Big Pimpin',2000-04-22,wk76,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk1,95
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk2,68
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk3,65
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk4,65
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk5,74
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk6,84
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk7,92
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk8,96
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk9,95
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk10,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk11,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk12,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk13,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk14,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk15,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk16,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk17,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk18,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk19,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk20,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk21,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk22,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk23,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk24,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk25,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk26,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk27,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk28,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk29,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk30,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk31,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk32,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk33,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk34,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk35,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk36,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk37,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk38,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk39,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk40,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk41,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk42,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk43,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk44,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk45,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk46,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk47,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk48,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk49,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk50,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk51,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk52,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk53,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk54,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk55,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk56,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk57,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk58,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk59,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk60,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk61,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk62,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk63,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk64,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk65,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk66,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk67,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk68,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk69,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk70,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk71,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk72,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk73,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk74,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk75,NA
Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk76,NA
Jay-Z,Hey Papi,2000-08-12,wk1,98
Jay-Z,Hey Papi,2000-08-12,wk2,100
Jay-Z,Hey Papi,2000-08-12,wk3,98
Jay-Z,Hey Papi,2000-08-12,wk4,94
Jay-Z,Hey Papi,2000-08-12,wk5,83
Jay-Z,Hey Papi,2000-08-12,wk6,83
Jay-Z,Hey Papi,2000-08-12,wk7,80
Jay-Z,Hey Papi,2000-08-12,wk8,78
Jay-Z,Hey Papi,2000-08-12,wk9,76
Jay-Z,Hey Papi,2000-08-12,wk10,77
Jay-Z,Hey Papi,2000-08-12,wk11,85
Jay-Z,Hey Papi,2000-08-12,wk12,91
Jay-Z,Hey Papi,2000-08-12,wk13,93
Jay-Z,Hey Papi,2000-08-12,wk14,88
Jay-Z,Hey Papi,2000-08-12,wk15,94
Jay-Z,Hey Papi,2000-08-12,wk16,NA
Jay-Z,Hey Papi,2000-08-12,wk17,NA
Jay-Z,Hey Papi,2000-08-12,wk18,NA
Jay-Z,Hey Papi,2000-08-12,wk19,NA
Jay-Z,Hey Papi,2000-08-12,wk20,NA
Jay-Z,Hey Papi,2000-08-12,wk21,NA
Jay-Z,Hey Papi,2000-08-12,wk22,NA
Jay-Z,Hey Papi,2000-08-12,wk23,NA
Jay-Z,Hey Papi,2000-08-12,wk24,NA
Jay-Z,Hey Papi,2000-08-12,wk25,NA
Jay-Z,Hey Papi,2000-08-12,wk26,NA
Jay-Z,Hey Papi,2000-08-12,wk27,NA
Jay-Z,Hey Papi,2000-08-12,wk28,NA
Jay-Z,Hey Papi,2000-08-12,wk29,NA
Jay-Z,Hey Papi,2000-08-12,wk30,NA
Jay-Z,Hey Papi,2000-08-12,wk31,NA
Jay-Z,Hey Papi,2000-08-12,wk32,NA
Jay-Z,Hey Papi,2000-08-12,wk33,NA
Jay-Z,Hey Papi,2000-08-12,wk34,NA
Jay-Z,Hey Papi,2000-08-12,wk35,NA
Jay-Z,Hey Papi,2000-08-12,wk36,NA
Jay-Z,Hey Papi,2000-08-12,wk37,NA
