name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Washington,DC,USA",2020-02-11,13.8,9.0,11.4,13.8,6.5,10.9,9.5,88.9,12.989,100,58.33,rain,0.0,0.0,40.3,24.9,295.5,1014.2,86.1,10.1,25.6,2.2,2,,2020-02-11T07:04:39,2020-02-11T17:40:36,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KDCA,72405013743,72403793728,F0198,KGAI,KADW,KDAA,AS365,72033493764,74594013705"
"Washington,DC,USA",2020-02-12,9.3,5.5,7.4,9.3,1.6,5.0,-0.3,59.5,2.226,100,16.67,rain,0.0,0.0,40.7,22.4,1.4,1021.1,79.0,15.2,49.7,4.3,3,,2020-02-12T07:03:30,2020-02-12T17:41:45,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,AS365,74594013705"
"Washington,DC,USA",2020-02-13,13.3,4.9,9.0,13.3,1.3,7.1,6.0,83.1,8.224,100,45.83,rain,0.0,0.0,54.7,37.1,243.8,1008.7,71.9,13.6,9.3,0.7,0,,2020-02-13T07:02:20,2020-02-13T17:42:53,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KDCA,72405013743,72403793728,72403093738,F0198,72406093721,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2020-02-14,6.6,-2.9,2.6,3.7,-9.7,-2.2,-7.7,47.2,0.0,0,0.0,,0.0,0.0,51.2,32.7,330.3,1026.8,39.3,16.0,126.0,10.8,7,,2020-02-14T07:01:09,2020-02-14T17:44:01,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2020-02-15,2.2,-6.0,-1.5,-1.6,-11.0,-6.0,-10.9,49.2,0.0,0,0.0,,0.0,0.0,30.6,21.2,137.1,1034.7,45.6,16.0,109.3,9.4,6,,2020-02-15T06:59:56,2020-02-15T17:45:09,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2020-02-16,11.2,0.5,4.5,11.2,-3.9,2.4,-2.9,59.3,0.0,0,0.0,,0.0,0.0,24.1,17.6,182.7,1022.3,69.2,16.0,87.2,7.5,5,,2020-02-16T06:58:42,2020-02-16T17:46:17,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2020-02-17,12.7,3.1,7.5,12.7,0.3,6.3,-1.7,55.0,0.0,0,0.0,,0.0,0.0,23.0,20.0,51.0,1023.9,56.2,16.0,123.9,10.5,6,,2020-02-17T06:57:27,2020-02-17T17:47:24,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2020-02-18,14.9,4.8,9.6,14.9,2.9,9.3,4.2,69.9,0.0,0,0.0,,0.0,0.0,37.3,24.5,189.3,1021.1,75.6,15.6,86.1,7.4,6,,2020-02-18T06:56:11,2020-02-18T17:48:31,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2020-02-19,13.1,4.8,8.8,13.1,1.9,6.5,-4.1,42.0,0.278,100,4.17,rain,0.0,0.0,44.1,32.5,325.8,1025.8,75.5,16.0,106.2,9.2,6,,2020-02-19T06:54:54,2020-02-19T17:49:38,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KIAD,KDCA,72405013743,72403793728,72403093738,F0198,KGAI,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2020-02-20,4.9,0.4,3.2,3.3,-4.4,0.3,-8.5,43.0,0.0,0,0.0,,0.0,0.0,31.0,30.5,11.2,1030.8,73.3,16.0,42.7,3.7,2,,2020-02-20T06:53:36,2020-02-20T17:50:44,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2020-02-21,3.7,-4.4,-0.1,2.7,-11.8,-4.8,-12.4,40.0,0.0,0,0.0,,0.0,0.0,36.0,32.9,349.8,1033.0,16.0,15.9,149.9,12.9,7,,2020-02-21T06:52:17,2020-02-21T17:51:50,0.93,Clear,Clear conditions throughout the day.,clear-day,"KDCA,72405013743,72403793728,F0198,KGAI,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2020-02-22,11.7,-3.1,4.0,11.7,-7.2,1.6,-9.9,37.3,0.0,0,0.0,,0.0,0.0,31.0,19.8,198.2,1027.7,11.2,16.0,152.7,13.1,7,,2020-02-22T06:50:57,2020-02-22T17:52:56,0.97,Clear,Clear conditions throughout the day.,clear-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2020-02-23,14.9,-1.6,6.5,14.9,-1.6,6.0,-5.9,46.2,0.0,0,0.0,,0.0,0.0,23.0,16.5,189.0,1022.9,17.8,16.0,159.3,13.9,7,,2020-02-23T06:49:36,2020-02-23T17:54:01,0.0,Clear,Clear conditions throughout the day.,clear-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2020-02-24,14.9,1.9,8.0,14.9,-0.2,7.5,-0.1,58.2,0.0,0,0.0,,0.0,0.0,22.0,22.0,170.6,1016.6,67.3,16.0,89.9,7.7,4,,2020-02-24T06:48:14,2020-02-24T17:55:06,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2020-02-25,12.1,7.8,9.9,12.1,5.6,9.0,8.5,91.3,5.536,100,25.0,rain,0.0,0.0,34.2,12.9,171.4,1010.8,91.1,11.7,17.6,1.4,1,,2020-02-25T06:46:51,2020-02-25T17:56:11,0.07,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"KDCA,72405013743,72403793728,F0198,KGAI,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2020-02-26,11.6,8.3,10.1,11.6,6.7,9.5,9.2,93.7,0.189,100,8.33,rain,0.0,0.0,48.2,17.7,87.9,1009.4,93.4,8.5,18.0,1.5,1,,2020-02-26T06:45:27,2020-02-26T17:57:15,0.1,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,D6279,F0198,KGAI,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2020-02-27,7.1,-0.1,4.6,2.4,-4.4,-0.1,-5.8,49.0,5.56,100,12.5,rain,0.0,0.0,66.1,38.7,297.3,1008.9,45.6,15.8,136.0,11.6,6,,2020-02-27T06:44:02,2020-02-27T17:58:20,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KIAD,KDCA,72405013743,72403793728,72403093738,F0198,KGAI,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2020-02-28,8.7,-0.8,3.9,6.7,-5.0,0.0,-7.2,44.6,0.0,0,0.0,,0.0,0.0,49.0,25.5,242.4,1013.4,62.1,16.0,99.5,8.4,5,,2020-02-28T06:42:37,2020-02-28T17:59:23,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2020-02-29,3.2,-0.1,1.5,-1.6,-5.9,-3.4,-10.7,40.4,0.0,0,0.0,,0.0,0.0,56.8,40.6,304.7,1016.7,49.1,16.0,118.4,10.1,6,,2020-02-29T06:41:11,2020-02-29T18:00:27,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2020-03-01,10.5,-2.5,4.0,10.5,-5.2,1.5,-8.5,42.0,0.0,0,0.0,,0.0,0.0,32.4,18.6,245.7,1023.2,15.8,16.0,166.5,14.2,7,,2020-03-01T06:39:44,2020-03-01T18:01:30,0.23,Clear,Clear conditions throughout the day.,clear-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2020-03-02,18.3,3.6,11.1,18.3,0.8,9.9,-0.9,45.3,2.297,100,12.5,rain,0.0,0.0,57.5,29.4,204.8,1014.6,64.4,16.0,116.7,9.8,6,,2020-03-02T06:38:16,2020-03-02T18:02:33,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2020-03-03,18.3,7.5,12.1,18.3,6.3,11.6,8.3,78.7,2.019,100,20.83,rain,0.0,0.0,73.2,40.0,208.7,1005.3,53.4,15.8,59.9,5.2,5,,2020-03-03T06:36:48,2020-03-03T18:03:36,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2020-03-04,18.2,8.6,13.1,18.2,6.5,12.6,-1.9,37.2,0.0,0,0.0,,0.0,0.0,63.7,30.6,253.1,1011.2,34.6,16.0,163.7,14.2,7,,2020-03-04T06:35:20,2020-03-04T18:04:38,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KGAI,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2020-03-05,11.8,5.2,9.1,11.8,2.8,7.8,-2.4,45.2,0.0,0,0.0,,0.0,0.0,49.8,39.3,349.6,1019.6,66.7,16.0,100.0,8.5,5,,2020-03-05T06:33:50,2020-03-05T18:05:40,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KIAD,KDCA,72405013743,72403793728,72403093738,F0198,KGAI,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2020-03-06,11.0,3.4,6.7,11.0,0.8,4.8,0.2,64.2,0.047,100,12.5,rain,0.0,0.0,51.5,26.9,335.3,1012.3,64.9,16.0,64.7,5.6,5,,2020-03-06T06:32:20,2020-03-06T18:06:42,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KDCA,72405013743,72403793728,F0198,KGAI,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2020-03-07,11.5,3.8,7.3,11.5,-1.3,3.9,-6.1,40.3,0.0,0,0.0,,0.0,0.0,65.4,44.3,333.8,1025.7,43.8,16.0,168.2,14.7,8,,2020-03-07T06:30:50,2020-03-07T18:07:43,0.43,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2020-03-08,16.1,3.0,9.1,16.1,1.0,8.1,-5.6,37.0,0.0,0,0.0,,0.0,0.0,31.7,21.6,203.3,1032.7,27.9,16.0,162.7,13.4,8,,2020-03-08T07:29:19,2020-03-08T19:08:44,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KIAD,KDCA,72405013743,72403793728,72403093738,F0198,KGAI,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2020-03-09,23.3,6.5,13.9,23.3,4.3,13.1,-1.2,37.5,0.0,0,0.0,,0.0,0.0,35.3,19.5,188.0,1028.8,53.6,16.0,162.0,13.9,8,,2020-03-09T07:27:48,2020-03-09T19:09:45,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,72403093738,F0198,72406093721,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2020-03-10,21.7,12.4,16.8,21.7,12.4,16.8,8.5,58.9,0.278,100,4.17,rain,0.0,0.0,54.2,36.5,208.0,1020.4,75.9,16.0,56.2,4.9,4,,2020-03-10T07:26:16,2020-03-10T19:10:46,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2020-03-11,15.6,8.1,11.4,15.6,6.0,10.9,4.3,62.1,0.0,0,0.0,,0.0,0.0,35.3,25.8,2.8,1019.4,53.7,16.0,47.8,4.1,2,,2020-03-11T07:24:44,2020-03-11T19:11:46,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,D6279,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2020-03-12,17.1,8.7,12.0,17.1,7.5,11.7,6.0,67.2,0.0,0,0.0,,0.0,0.0,33.5,16.4,95.7,1017.9,92.0,16.0,120.7,10.4,6,,2020-03-12T07:23:11,2020-03-12T19:12:47,0.6,Overcast,Cloudy skies throughout the day.,cloudy,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2020-03-13,24.3,10.6,16.4,24.3,10.6,16.4,6.9,62.6,5.675,100,20.83,rain,0.0,0.0,55.3,32.8,290.1,1013.3,81.1,15.0,106.2,9.2,5,,2020-03-13T07:21:38,2020-03-13T19:13:47,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2020-03-14,14.9,7.1,11.2,14.9,3.7,10.3,-5.0,34.6,1.692,100,12.5,rain,0.0,0.0,40.7,30.4,329.5,1027.8,66.3,16.0,122.4,10.6,6,,2020-03-14T07:20:05,2020-03-14T19:14:46,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2020-03-15,10.0,4.9,7.1,10.0,1.0,4.9,2.9,76.1,2.434,100,33.33,rain,0.0,0.0,28.4,23.1,29.6,1030.9,75.7,15.5,45.9,4.0,2,,2020-03-15T07:18:32,2020-03-15T19:15:46,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KDCA,72405013743,72403793728,D6279,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2020-03-16,12.7,3.3,8.0,12.7,-0.2,6.3,0.2,59.6,0.0,0,0.0,,0.0,0.0,31.3,23.1,99.9,1031.4,57.3,16.0,118.8,10.2,5,,2020-03-16T07:16:58,2020-03-16T19:16:45,0.75,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2020-03-17,17.2,6.6,11.1,17.2,4.4,10.1,5.5,69.6,0.267,100,4.17,rain,0.0,0.0,29.5,24.8,163.6,1023.0,78.1,16.0,130.4,11.3,6,,2020-03-17T07:15:24,2020-03-17T19:17:45,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2020-03-18,13.8,6.9,10.7,13.8,3.9,9.6,2.3,57.2,0.289,100,4.17,rain,0.0,0.0,31.7,22.8,84.5,1029.9,60.5,16.0,99.8,8.7,4,,2020-03-18T07:13:51,2020-03-18T19:18:44,0.8,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"C6294,KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2020-03-19,23.2,9.3,14.5,23.2,7.4,13.9,11.4,83.1,10.068,100,33.33,rain,0.0,0.0,45.4,17.8,142.1,1022.4,80.0,13.5,97.2,8.5,5,,2020-03-19T07:12:16,2020-03-19T19:19:43,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KDCA,72405013743,72403793728,F0198,KGAI,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2020-03-20,27.7,14.3,21.3,27.6,14.3,21.3,14.0,66.7,0.567,100,8.33,rain,0.0,0.0,66.1,40.1,218.5,1015.5,64.9,14.8,52.8,4.7,2,,2020-03-20T07:10:42,2020-03-20T19:20:41,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KDCA,72405013743,72403793728,D6279,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2020-03-21,21.7,9.2,12.6,21.7,5.8,12.1,3.7,55.5,2.444,100,25.0,rain,0.0,0.0,45.7,29.4,354.9,1024.5,87.2,15.8,76.7,6.8,4,,2020-03-21T07:09:08,2020-03-21T19:21:40,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KIAD,KDCA,72405013743,72403793728,72403093738,F0198,KGAI,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2020-03-22,11.1,4.2,8.0,11.1,0.0,5.4,-2.5,48.4,0.0,0,0.0,,0.0,0.0,40.1,30.9,58.7,1033.8,76.5,16.0,141.7,12.1,7,,2020-03-22T07:07:34,2020-03-22T19:22:39,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,F0198,KGAI,KADW,AS365,72033493764,74594013705"
"Washington,DC,USA",2020-03-23,7.8,5.5,6.6,6.9,1.6,4.0,4.5,86.4,9.097,100,54.17,rain,0.0,0.0,43.2,24.1,30.2,1024.7,88.5,12.7,24.6,2.1,1,,2020-03-23T07:05:59,2020-03-23T19:23:37,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KDCA,72405013743,72403793728,D6279,F0198,KGAI,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2020-03-24,12.8,6.5,9.3,12.8,5.2,8.5,4.4,72.2,0.0,0,0.0,,0.0,0.0,27.4,23.7,351.2,1020.6,72.7,16.0,84.2,7.3,5,,2020-03-24T07:04:25,2020-03-24T19:24:35,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,D6279,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2020-03-25,9.9,7.1,8.5,8.4,4.0,6.0,6.2,85.8,7.817,100,50.0,rain,0.0,0.0,37.8,28.1,30.4,1015.4,85.2,13.4,28.6,2.4,2,,2020-03-25T07:02:50,2020-03-25T19:25:34,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KIAD,KDCA,72405013743,72403793728,72403093738,F0198,KGAI,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2020-03-26,14.3,7.3,10.6,14.3,5.8,10.2,6.0,74.2,0.0,0,0.0,,0.0,0.0,33.5,21.8,178.8,1016.7,62.2,15.0,165.2,14.2,8,,2020-03-26T07:01:16,2020-03-26T19:26:32,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KIAD,KDCA,72405013743,72403793728,72403093738,F0198,KGAI,KADW,KDAA,AS365,72033493764,74594013705"
"Washington,DC,USA",2020-03-27,20.6,10.9,15.4,20.6,10.9,15.4,8.9,66.5,0.0,0,0.0,,0.0,0.0,27.7,17.8,332.1,1012.1,70.6,16.0,107.6,9.2,5,,2020-03-27T06:59:42,2020-03-27T19:27:30,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,D6279,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2020-03-28,15.0,11.0,13.1,15.0,11.0,13.1,11.3,89.0,11.911,100,41.67,rain,0.0,0.0,29.2,26.3,72.0,1015.6,90.9,14.3,26.6,2.3,1,,2020-03-28T06:58:08,2020-03-28T19:28:28,0.15,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KDCA,72405013743,72403793728,D6279,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2020-03-29,21.2,10.6,13.5,21.2,10.6,13.5,11.4,87.8,0.0,0,0.0,,0.0,0.0,31.7,22.2,67.5,1012.2,79.8,12.5,79.8,6.7,5,,2020-03-29T06:56:34,2020-03-29T19:29:26,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KIAD,C6294,KDCA,72405013743,72403793728,72403093738,F0198,KGAI,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2020-03-30,23.7,12.1,15.7,23.7,12.1,15.7,7.8,66.1,0.0,0,0.0,,0.0,0.0,51.5,32.1,31.7,1012.9,55.7,13.0,165.7,14.3,8,,2020-03-30T06:55:01,2020-03-30T19:30:23,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,AS365,74594013705"
"Washington,DC,USA",2020-03-31,13.2,7.1,10.6,13.2,3.7,9.9,4.1,65.7,2.441,100,20.83,rain,0.0,0.0,37.1,25.4,33.6,1013.9,69.4,15.5,46.4,4.1,2,,2020-03-31T06:53:27,2020-03-31T19:31:21,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KIAD,KDCA,72405013743,72403793728,72403093738,F0198,KGAI,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2020-04-01,13.3,5.5,9.0,13.3,1.2,6.9,3.1,67.6,0.313,100,4.17,rain,0.0,0.0,35.3,26.7,5.1,1009.9,76.5,16.0,82.1,7.0,3,,2020-04-01T06:51:54,2020-04-01T19:32:19,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2020-04-02,17.1,6.0,12.0,17.1,3.2,11.0,-2.1,38.7,0.0,0,0.0,,0.0,0.0,61.0,42.1,320.0,1011.6,21.5,16.0,183.8,15.9,9,,2020-04-02T06:50:21,2020-04-02T19:33:17,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2020-04-03,19.3,8.8,13.6,19.3,5.7,13.0,-1.0,36.9,0.0,0,0.0,,0.0,0.0,64.2,42.6,331.7,1010.0,38.3,16.0,195.9,16.8,9,,2020-04-03T06:48:48,2020-04-03T19:34:15,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KGAI,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2020-04-04,14.9,9.9,12.4,14.9,7.7,12.3,5.4,62.7,0.0,0,0.0,,0.0,0.0,35.3,22.6,10.7,1015.9,91.3,16.0,58.3,5.2,3,,2020-04-04T06:47:16,2020-04-04T19:35:12,0.38,Overcast,Cloudy skies throughout the day.,cloudy,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2020-04-05,20.0,8.0,13.8,20.0,6.2,13.3,8.2,71.4,0.0,0,0.0,,0.0,0.0,23.4,17.4,178.8,1017.9,61.3,15.9,116.5,9.9,5,,2020-04-05T06:45:44,2020-04-05T19:36:10,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KGAI,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2020-04-06,21.6,12.8,16.6,21.6,12.8,16.6,5.2,52.4,0.0,0,0.0,,0.0,0.0,30.2,19.7,334.2,1017.0,46.4,16.0,182.5,15.7,9,,2020-04-06T06:44:13,2020-04-06T19:37:08,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2020-04-07,21.9,11.8,15.7,21.9,11.8,15.7,11.0,74.6,8.92,100,8.33,rain,0.0,0.0,32.4,17.6,171.2,1012.3,63.9,15.4,83.2,7.0,4,,2020-04-07T06:42:41,2020-04-07T19:38:06,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"C6294,KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2020-04-08,25.6,13.3,18.9,25.6,13.3,18.9,12.0,67.8,1.025,100,20.83,rain,0.0,0.0,47.4,29.1,293.7,1002.7,50.0,15.8,155.8,13.4,8,,2020-04-08T06:41:11,2020-04-08T19:39:03,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"C6294,KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2020-04-09,22.2,9.9,15.2,22.2,6.0,15.1,7.0,61.5,3.481,100,4.17,rain,0.0,0.0,75.3,49.2,304.0,997.5,43.4,15.9,164.3,14.3,8,,2020-04-09T06:39:41,2020-04-09T19:40:01,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2020-04-10,11.5,6.1,8.5,11.5,1.0,5.4,-6.0,35.5,0.0,0,0.0,,0.0,0.0,69.7,45.2,293.1,1005.7,42.4,16.0,114.1,9.9,6,,2020-04-10T06:38:11,2020-04-10T19:40:59,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2020-04-11,17.1,3.4,10.5,17.1,1.1,9.8,-2.4,42.4,0.0,0,0.0,,0.0,0.0,44.6,28.8,275.1,1016.0,35.9,16.0,180.5,15.7,9,,2020-04-11T06:36:42,2020-04-11T19:41:57,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2020-04-12,22.1,7.6,14.4,22.1,6.2,14.2,7.2,63.3,0.464,100,8.33,rain,0.0,0.0,42.5,29.3,172.7,1018.0,72.7,15.9,80.3,6.9,7,,2020-04-12T06:35:13,2020-04-12T19:42:55,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KIAD,KDCA,72405013743,72403793728,72403093738,F0198,KGAI,KADW,KDAA,AS365,72033493764,74594013705"
"Washington,DC,USA",2020-04-13,26.1,15.0,19.4,26.1,15.0,19.4,13.7,73.5,63.792,100,66.67,rain,0.0,0.0,56.8,39.3,218.3,1005.5,62.9,13.1,100.9,8.6,9,,2020-04-13T06:33:46,2020-04-13T19:43:53,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2020-04-14,14.9,6.1,11.3,14.9,1.3,10.0,-0.1,46.6,0.61,100,8.33,rain,0.0,0.0,50.9,33.4,333.0,1018.5,72.6,15.5,108.7,9.3,5,,2020-04-14T06:32:18,2020-04-14T19:44:50,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,AS365,74594013705"
"Washington,DC,USA",2020-04-15,11.7,3.7,7.6,11.7,0.5,5.7,-1.3,58.3,6.646,100,33.33,rain,0.0,0.0,38.9,24.9,309.3,1017.7,51.1,15.6,166.5,14.5,7,,2020-04-15T06:30:52,2020-04-15T19:45:48,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
